,cand_id,attempt_end_dt,attempt_start_dt,attempt_time,attempt_ct,window_exit_ct,out_of_window_time,max_score,net_disconnect_time,invite_method,team,copy_paste_ct,prod_rating,city,state,zip,cand_provided_major,major-clean,major-area,tek_bool,tek_detail,data_issue_bool,q01-score,q02-score,q03-score,q04-score,q05-score,q06-score,q07-score,q08-score,q09-score,q10-score,q11-score,q12-score,q13-score,q14-score,q01-time,q02-time,q03-time,q04-time,q05-time,q06-time,q07-time,q08-time,q09-time,q10-time,q11-time,q12-time,q13-time,q14-time,q02-loc,q03-loc,q04-loc,q05-loc,q06-loc,q07-loc,q08-loc,q09-loc,q10-loc,q11-loc,q12-loc,q13-loc,q14-loc,q02-compile&test_ct,q03-compile&test_ct,q04-compile&test_ct,q05-compile&test_ct,q06-compile&test_ct,q07-compile&test_ct,q08-compile&test_ct,q09-compile&test_ct,q10-compile&test_ct,q11-compile&test_ct,q12-compile&test_ct,q13-compile&test_ct,q14-compile&test_ct,score,score_pct,total_q_time,score_pass_bool,copy_paste_bool,attempt_time_of_day
188,289,2032-10-26 16:21:00,2031-08-07 22:38:00,69.71472222222222,1,0,0.0,131,55.0825,Invited Via Email,Developers|CDT_Admin,0,3.0,Aurora,CO,80010.0,Web Development,Web Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.10444444444444445,1.7772222222222223,0.5383333333333333,1.458888888888889,1.0819444444444444,1.1883333333333332,0.3452777777777778,2.664722222222222,1.1858333333333333,0.74,0.7108333333333333,0.6630555555555555,1.5380555555555555,0.3233333333333333,9,10,7,13,8,9,11,11,9,9,10,11,21,14,6,13,5,7,4,8,20,9,6,7,8,6,131.0,1.0,14.320277777777777,1,0,22:38:00
189,290,2032-11-15 17:59:00,2031-08-25 15:51:00,70.39777777777778,1,0,0.0,131,61.82666666666667,Invited Via Email,Developers|CDT_Admin,0,,Columbus,OH,43215.0,master's,Undecided,Non-IT,0,0,,1.0,10,10,10,10,10,10,0,10,10,10,10,0,10,0.11805555555555555,0.1622222222222222,0.32722222222222225,0.08916666666666667,0.09694444444444444,2.388888888888889,0.20527777777777778,1.5522222222222222,0.16361111111111112,0.09916666666666667,0.775,0.1288888888888889,1.011388888888889,1.4116666666666666,8,9,10,11,9,10,10,9,8,13,10,15,23,7,13,5,5,52,9,43,12,4,37,6,26,26,111.0,0.85,8.529722222222222,0,0,15:51:00
190,291,2032-12-05 19:37:00,2031-09-12 09:04:00,70.03805555555556,1,0,0.0,131,49.111666666666665,Invited Via Email,Developers|CDT_Admin,0,3.0,Pittsburgh,PA,15201.0,Full Stack,Full Stack Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,0.31833333333333336,5.851666666666667,1.1288888888888888,1.8444444444444446,0.5680555555555555,0.48,0.3016666666666667,2.7325,0.4102777777777778,0.8622222222222222,1.7016666666666667,1.4252777777777779,2.0011111111111113,1.2630555555555556,8,8,7,11,7,8,11,10,8,8,11,10,22,38,16,16,12,10,13,30,12,13,13,32,6,22,121.0,0.92,20.889166666666668,1,0,09:04:00
191,292,2032-12-25 21:15:00,2031-09-30 02:17:00,66.28194444444445,1,0,0.0,131,55.515,Invited Via Email,Developers|CDT_Admin,0,,New Kensington,PA,15068.0,java developer,Software Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.10222222222222223,0.4572222222222222,0.2538888888888889,0.9147222222222222,0.5338888888888889,1.7227777777777777,0.24388888888888888,1.0788888888888888,0.44916666666666666,0.08777777777777777,0.22527777777777777,1.5902777777777777,2.3666666666666667,0.5325,8,8,5,10,8,9,13,9,8,8,19,18,21,6,5,10,6,20,3,4,2,2,5,10,20,7,131.0,1.0,10.559166666666666,1,0,02:17:00
192,293,2033-01-14 22:53:00,2031-10-17 19:30:00,70.01166666666667,1,0,0.0,131,52.31777777777778,Invited Via Email,Developers|CDT_Admin,0,4.0,Pittsburgh,PA,15201.0,Java,Computer Programming,IT-development focused,0,0,,1.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0.19416666666666665,0.35055555555555556,3.171388888888889,1.8586111111111112,0.5733333333333334,1.093888888888889,1.5319444444444446,1.821388888888889,2.9219444444444442,1.7875,0.29638888888888887,0.37833333333333335,0.04527777777777778,1.4913888888888889,10,11,9,14,9,17,0,12,15,11,0,0,11,8,74,20,23,28,29,0,88,13,6,0,0,6,61.0,0.47,17.516111111111112,0,0,19:30:00
193,294,2033-02-04 00:31:00,2031-11-04 12:43:00,14.484722222222222,2,0,0.0,131,8.3875,Invited Via Email,Developers|CDT_Admin,0,1.0,Bridgeville,PA,15017.0,Information Design,Information Technology,IT non-development,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,0.0033333333333333335,0.30722222222222223,0.31805555555555554,0.21833333333333332,0.3680555555555556,0.5463888888888889,1.121388888888889,0.3541666666666667,0.37194444444444447,0.4175,0.14666666666666667,0.1988888888888889,0.6963888888888888,0.6344444444444445,7,6,4,6,5,5,8,7,6,7,7,10,19,19,19,18,12,23,34,28,28,17,10,16,16,37,121.0,0.92,5.7027777777777775,1,0,12:43:00
194,295,2033-02-24 02:09:00,2031-11-22 05:56:00,60.23138888888889,1,0,0.0,131,53.68833333333333,Invited Via Email,Developers|CDT_Admin,0,5.0,Pittsburgh,PA,15201.0,Computer Info Technology,Information Technology,IT non-development,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.1275,0.22694444444444445,0.2325,1.0722222222222222,0.2916666666666667,0.5775,0.12527777777777777,0.9627777777777777,0.28305555555555556,0.06805555555555555,0.8561111111111112,0.45555555555555555,0.8975,0.3491666666666667,27,25,28,32,15,19,36,25,21,26,25,48,35,5,5,17,4,3,2,11,4,2,4,2,4,7,131.0,1.0,6.525833333333333,1,0,05:56:00
195,296,2033-03-16 03:47:00,2031-12-09 23:09:00,62.824444444444445,1,0,0.0,131,55.669444444444444,Invited Via Email,Developers|CDT_Admin,0,3.0,Pittsburgh,PA,15201.0,Computer Science,Computer Science,IT-development focused,0,0,,0.5,10,10,10,10,10,10,10,10,10,10,10,10,10,0.07861111111111112,0.5647222222222222,0.33055555555555555,0.3591666666666667,0.3013888888888889,0.4822222222222222,0.3186111111111111,0.5988888888888889,0.5094444444444445,0.3888888888888889,0.6577777777777778,0.46305555555555555,1.2633333333333334,0.7297222222222223,8,8,9,12,7,11,19,15,12,11,18,24,28,5,2,2,2,6,3,5,2,7,10,7,4,4,130.5,1.0,7.046388888888889,1,0,23:09:00
196,297,2033-04-05 05:25:00,2031-12-27 16:22:00,70.67111111111112,2,0,0.0,131,66.98805555555556,Invited Via Email,Admissions,0,4.0,Pittsburgh,PA,15201.0,Java Developer,Software Development,IT-development focused,0,0,,1.0,10,10,10,10,0,0,0,0,0,0,0,0,0,0.019166666666666665,0.1713888888888889,0.2247222222222222,0.5744444444444444,0.4638888888888889,0.48694444444444446,0.19166666666666668,0.14,0.14444444444444443,0.3038888888888889,0.2222222222222222,0.2838888888888889,0.29,0.11083333333333334,11,12,12,26,9,12,18,15,12,10,18,20,16,6,6,10,19,14,10,6,9,10,10,8,8,5,41.0,0.31,3.6275,0,0,16:22:00
197,298,2033-04-25 07:03:00,2032-01-14 09:35:00,24.898611111111112,1,0,0.0,131,12.819166666666666,Invited Via Email,Developers|CDT_Admin,0,5.0,Pittsburgh,PA,15201.0,,,,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.15472222222222223,0.16555555555555557,0.09083333333333334,0.06833333333333333,0.25055555555555553,4.299444444444444,0.8044444444444444,0.2586111111111111,0.4572222222222222,0.0811111111111111,0.41194444444444445,0.6652777777777777,3.8119444444444444,0.5461111111111111,8,8,7,15,8,9,19,14,8,10,15,25,37,9,5,5,9,13,9,5,12,5,16,8,7,15,131.0,1.0,12.06611111111111,1,0,09:35:00
198,299,2033-05-15 08:41:00,2032-02-01 02:48:00,70.33888888888889,1,0,0.0,131,40.73027777777778,Invited Via Email,Developers|CDT_Admin,0,4.0,Pittsburgh,PA,15201.0,Java,Computer Programming,IT-development focused,0,0,,0.5,10,10,10,10,10,10,10,10,10,10,10,0,10,0.02638888888888889,1.0066666666666666,0.9005555555555556,7.205555555555556,0.18055555555555555,2.582777777777778,0.6322222222222222,0.8108333333333333,1.5997222222222223,4.6475,1.175,1.3116666666666668,6.3372222222222225,1.1633333333333333,9,15,13,12,8,8,11,14,8,10,12,18,22,4,4,7,3,9,5,8,22,5,12,19,18,23,120.5,0.92,29.58,1,0,02:48:00
199,300,2033-06-04 10:19:00,2032-02-18 20:01:00,60.381388888888885,1,0,0.0,131,24.698333333333334,Invited Via Email,Developers|CDT_Admin,0,4.0,Pittsburgh,PA,15201.0,Computer Engineering,Computer Engineering,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.12944444444444445,0.14,0.12694444444444444,0.17305555555555555,0.15805555555555556,1.6775,0.5963888888888889,0.3661111111111111,0.4986111111111111,0.25194444444444447,0.7083333333333334,0.8102777777777778,27.285,2.716666666666667,11,11,11,14,15,16,14,14,11,11,14,16,25,2,2,2,5,34,3,2,4,3,4,6,7,4,131.0,1.0,35.638333333333335,1,0,20:01:00
200,301,2033-06-24 11:57:00,2032-03-07 13:14:00,69.85222222222222,2,0,0.0,131,27.823611111111113,Invited Via Email,Admissions,0,5.0,Pittsburgh,PA,15201.0,Java Developer,Software Development,IT-development focused,0,0,,1.0,10,10,10,10,0,0,0,0,10,0,0,0,0,0.015,0.5497222222222222,0.2563888888888889,0.8744444444444445,0.8105555555555556,8.905555555555555,0.7752777777777777,6.77,12.860833333333334,0.18166666666666667,3.725277777777778,0.4102777777777778,1.0702777777777779,4.8005555555555555,16,16,15,18,16,14,11,10,15,13,21,18,11,15,6,34,12,71,26,86,45,9,55,16,40,42,51.0,0.39,42.005833333333335,0,0,13:14:00
201,302,2033-07-14 13:35:00,2032-03-25 06:27:00,28.948333333333334,1,0,0.0,131,3.887777777777778,Invited Via Email,Developers|CDT_Admin,0,4.0,McMurray,PA,15317.0,,,,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.06833333333333333,0.24305555555555555,0.11527777777777778,0.10305555555555555,0.16277777777777777,0.7402777777777778,0.21472222222222223,0.23722222222222222,0.12416666666666666,0.08027777777777778,0.09194444444444444,0.2775,22.24111111111111,0.35,11,10,10,14,10,12,15,13,11,15,14,45,28,6,7,5,7,7,8,8,5,5,7,7,22,7,131.0,1.0,25.049722222222222,1,0,06:27:00
202,303,2033-08-03 15:13:00,2032-04-11 23:40:00,68.46944444444445,2,0,0.0,131,65.00305555555556,Invited Via Email,Admissions,0,4.0,Pittsburgh,PA,15201.0,learner,Undecided,Non-IT,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,0.0038888888888888888,0.16444444444444445,0.12861111111111112,0.16916666666666666,0.1388888888888889,0.1761111111111111,0.15916666666666668,0.42055555555555557,0.2136111111111111,0.13444444444444445,0.25527777777777777,0.21694444444444444,1.0630555555555556,0.1897222222222222,9,10,7,14,10,11,16,15,12,11,15,28,29,7,6,9,6,9,4,15,4,8,7,4,26,3,121.0,0.92,3.4338888888888888,1,0,23:40:00
203,304,2033-08-23 16:51:00,2032-04-29 16:53:00,105.45583333333333,1,0,0.0,131,90.655,Invited Via Email,Developers|CDT_Admin,0,1.0,Philadelphia,PA,19102.0,Computer Science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,0,0,0,0,0,0,0,0,0,0.6536111111111111,0.6186111111111111,0.6427777777777778,1.1694444444444445,2.9569444444444444,0.7861111111111111,0.42055555555555557,0.5652777777777778,0.32722222222222225,0.5716666666666667,0.5627777777777778,0.3113888888888889,0.6825,4.374722222222222,11,13,13,16,9,11,14,10,10,14,10,21,29,2,9,14,17,10,8,7,4,9,17,7,7,26,41.0,0.31,14.643611111111111,0,0,16:53:00
204,305,2033-09-12 18:29:00,2032-05-17 10:06:00,98.87861111111111,1,0,0.0,131,86.5586111111111,Invited Via Email,Developers|CDT_Admin,0,4.0,Philadelphia,PA,19102.0,Computer Science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.06666666666666667,2.2888888888888888,0.3016666666666667,0.32611111111111113,0.2525,0.2536111111111111,0.19055555555555556,0.4311111111111111,0.20833333333333334,0.15333333333333332,1.5911111111111111,2.6133333333333333,0.31222222222222223,2.723888888888889,12,13,11,16,10,12,17,15,12,22,16,27,35,14,9,6,6,4,7,8,4,4,10,11,7,8,131.0,1.0,11.713333333333333,1,0,10:06:00
205,306,2033-10-02 20:07:00,2032-06-04 03:19:00,104.44777777777777,1,0,0.0,131,78.66638888888889,Invited Via Email,Developers|CDT_Admin,0,1.0,Plainsboro,NJ,8536.0,Computer Science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.028055555555555556,0.5847222222222223,0.35638888888888887,0.89,0.5413888888888889,2.0425,1.696388888888889,3.8713888888888888,1.0013888888888889,0.23527777777777778,8.85361111111111,2.0944444444444446,2.985,0.5661111111111111,12,9,15,15,10,15,21,18,15,15,14,35,31,21,14,40,14,45,59,36,32,10,40,29,24,10,131.0,1.0,25.746666666666666,1,0,03:19:00
206,307,2033-10-22 21:45:00,2032-06-21 20:32:00,30.27611111111111,1,0,0.0,131,28.886666666666667,Invited Via Email,Developers|CDT_Admin,0,,Philadelphia,PA,19102.0,,,,0,0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03361111111111111,1.2669444444444444,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.01,1.3830555555555555,0,0,20:32:00
207,308,2033-11-11 23:23:00,2032-07-09 13:45:00,78.9011111111111,1,0,0.0,131,3.025,Invited Via Email,Developers|CDT_Admin,0,1.0,Philadelphia,PA,19102.0,Full Stack Developer,Full Stack Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.14472222222222222,0.3425,0.2288888888888889,0.9377777777777778,0.48388888888888887,1.0205555555555557,0.17055555555555554,2.1197222222222223,3.0508333333333333,16.576944444444443,3.126388888888889,0.2783333333333333,47.038333333333334,0.3433333333333333,9,10,10,11,8,9,12,12,10,10,10,10,21,5,3,5,3,10,3,3,5,2,8,2,14,4,131.0,1.0,75.86277777777778,1,0,13:45:00
208,309,2033-12-02 01:01:00,2032-07-27 06:58:00,79.50027777777778,1,0,0.0,131,75.22666666666667,Invited Via Email,Developers|CDT_Admin,0,1.0,Warminster,PA,18974.0,Full Stack Java Development,Full Stack Development,IT-development focused,0,0,,0.5,10,10,10,10,10,10,10,10,10,10,10,10,10,0.09833333333333333,0.3427777777777778,0.4913888888888889,0.07944444444444444,0.06472222222222222,0.6672222222222223,0.6238888888888889,0.15138888888888888,0.08027777777777778,0.042222222222222223,0.5630555555555555,0.10277777777777777,0.725,0.22944444444444445,4,8,7,9,7,12,9,9,8,9,9,11,23,17,14,3,3,21,21,7,4,2,12,2,13,5,130.5,1.0,4.2619444444444445,1,0,06:58:00
209,310,2033-12-22 02:39:00,2032-08-14 00:11:00,115.87416666666667,1,0,0.0,131,82.95138888888889,Invited Via Email,Developers|CDT_Admin,0,,Middletown,NY,10940.0,Computer Science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,0,0,10,10,10,10,0,0,10,0.017777777777777778,0.13944444444444445,0.1688888888888889,5.648888888888889,0.2783333333333333,1.4255555555555555,0.3561111111111111,0.32805555555555554,0.4572222222222222,0.08166666666666667,1.9447222222222222,4.141111111111111,6.447222222222222,11.2925,8,9,10,10,8,10,12,10,9,10,11,12,24,4,7,91,17,27,12,10,9,4,6,29,8,3,91.0,0.69,32.7275,0,0,00:11:00
210,311,2034-01-11 04:17:00,2032-08-31 17:24:00,131.16194444444446,1,0,0.0,131,102.26666666666667,Invited Via Email,Developers|CDT_Admin,23,1.0,Camden,NJ,8101.0,Full Stack Developer,Full Stack Development,IT-development focused,0,0,,1.0,10,10,10,10,0,0,0,10,10,10,0,0,0,0.013333333333333334,15.369166666666667,5.629722222222222,0.995,0.16555555555555557,1.6358333333333333,1.5038888888888888,0.5952777777777778,0.05722222222222222,0.1663888888888889,0.2388888888888889,0.20027777777777778,0.5875,0.5930555555555556,6,7,5,12,6,5,5,11,6,7,6,7,31,42,6,14,2,31,13,4,5,5,5,7,4,8,71.0,0.54,27.75111111111111,0,1,17:24:00
211,312,2034-01-31 05:55:00,2032-09-18 10:37:00,130.41861111111112,1,0,0.0,131,118.47916666666667,Invited Via Email,Developers|CDT_Admin,0,3.0,Brooklyn,NY,11201.0,Java TekSys PerScholas,Software Development,IT-development focused,1,,,0.5,10,10,10,10,10,10,0,10,10,10,10,10,10,0.0030555555555555557,1.8275,0.9963888888888889,1.271388888888889,0.5397222222222222,0.8988888888888888,0.5991666666666666,1.665,1.6133333333333333,0.26166666666666666,0.11611111111111111,0.3541666666666667,0.3013888888888889,0.8338888888888889,15,15,11,18,13,12,28,19,11,12,18,24,31,49,18,31,16,26,22,35,10,9,8,13,6,22,120.5,0.92,11.281666666666666,1,0,10:37:00
212,313,2034-02-20 07:33:00,2032-10-06 03:50:00,101.3625,1,0,0.0,131,42.42583333333334,Invited Via Email,Developers|CDT_Admin,0,5.0,Pipersville,PA,18947.0,Computer Science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.035555555555555556,1.365,0.1947222222222222,0.16805555555555557,0.5311111111111111,0.23555555555555555,0.18944444444444444,31.19333333333333,5.801388888888889,0.22333333333333333,2.008611111111111,0.12083333333333333,16.055555555555557,0.8,10,10,9,13,9,10,14,13,15,19,14,24,42,2,2,4,12,3,4,2,2,5,2,2,3,5,131.0,1.0,58.9225,1,0,03:50:00
213,314,2034-03-12 09:11:00,2032-10-23 21:03:00,178.94,1,0,0.0,131,178.44666666666666,Invited Via Email,Developers|CDT_Admin,0,,Philadelphia,PA,19102.0,Java Developer,Software Development,IT-development focused,0,0,,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07111111111111111,0.2477777777777778,0.02277777777777778,0.0030555555555555557,0.0,0.0725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.4172222222222222,0,0,21:03:00
214,315,2034-04-01 10:49:00,2032-11-10 14:16:00,120.89527777777778,1,0,0.0,131,88.39027777777778,Invited Via Email,Developers|CDT_Admin,0,4.0,Philadelphia,PA,19102.0,Java Development Philadelphia,Software Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.25472222222222224,5.38,0.24055555555555555,0.8325,2.4141666666666666,3.218611111111111,4.5441666666666665,7.118888888888889,0.22305555555555556,0.21583333333333332,1.0305555555555554,1.3452777777777778,5.287222222222222,0.3713888888888889,10,18,14,17,18,11,17,15,12,12,14,38,27,4,5,5,6,11,14,8,6,5,14,8,6,5,131.0,1.0,32.47694444444444,1,0,14:16:00
215,316,2034-04-21 12:27:00,2032-11-28 07:29:00,82.28833333333333,1,0,0.0,131,50.2575,Invited Via Email,Developers|CDT_Admin,0,,Philadelphia,PA,19102.0,Software Development,Software Development,IT-development focused,0,0,,0.5,10,10,10,10,10,10,10,10,10,10,10,10,10,0.0825,2.307777777777778,1.3522222222222222,0.39305555555555555,1.301388888888889,2.94,0.9461111111111111,4.712777777777778,2.7244444444444444,0.7219444444444445,8.900833333333333,1.1569444444444446,1.5886111111111112,2.8675,11,11,10,12,8,10,16,12,10,10,12,17,24,36,31,17,25,88,46,99,63,13,133,35,63,32,130.5,1.0,31.996111111111112,1,0,07:29:00
216,317,2034-05-11 14:05:00,2032-12-16 00:42:00,117.1536111111111,1,0,0.0,131,104.60194444444444,Invited Via Email,Developers|CDT_Admin,0,,Union,NJ,7083.0,Zoology,Science,Non-IT,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,0.33666666666666667,1.9636111111111112,0.7230555555555556,3.3355555555555556,3.6147222222222224,0.7708333333333334,0.5786111111111111,0.38555555555555554,0.09583333333333334,0.075,0.04583333333333333,0.024722222222222222,0.2036111111111111,0.1988888888888889,11,11,6,11,8,9,12,11,9,10,11,16,29,2,4,16,4,14,12,9,2,3,2,2,3,5,121.0,0.92,12.3525,1,0,00:42:00
217,318,2034-05-31 15:43:00,2033-01-02 17:55:00,21.482777777777777,1,0,0.0,131,0.043333333333333335,Invited Via Email,Developers|CDT_Admin,0,4.0,Parkesburg,PA,19365.0,java developer,Software Development,IT-development focused,0,0,,0.5,10,10,10,10,10,10,10,10,10,10,10,10,10,0.1213888888888889,0.5677777777777778,0.1388888888888889,12.074166666666667,0.21416666666666667,0.1272222222222222,0.12222222222222222,0.7372222222222222,0.1711111111111111,0.09166666666666666,0.056666666666666664,0.44,6.199166666666667,0.2627777777777778,12,13,11,15,9,10,14,12,11,12,13,20,22,6,5,8,4,4,4,5,4,4,5,5,10,4,130.5,1.0,21.324444444444445,1,0,17:55:00
218,319,2034-06-20 17:21:00,2033-01-20 11:08:00,58.52777777777778,1,0,0.0,131,36.26888888888889,Invited Via Email,Developers|CDT_Admin,0,5.0,Philadelphia,PA,19102.0,Computer Science,Computer Science,IT-development focused,0,0,,0.5,10,10,10,10,0,0,0,10,0,0,10,0,10,0.07277777777777777,9.671944444444444,1.4577777777777778,1.4908333333333332,1.5988888888888888,0.8369444444444445,4.266944444444444,1.4447222222222222,0.07888888888888888,0.3175,0.22166666666666668,0.15527777777777776,0.2836111111111111,0.31194444444444447,10,10,9,13,10,16,21,10,10,9,9,12,23,70,36,43,15,31,78,25,3,14,16,11,12,11,70.5,0.54,22.209722222222222,0,0,11:08:00
219,320,2034-07-10 18:59:00,2033-02-07 04:21:00,81.565,1,0,0.0,131,76.64472222222223,Invited Via Email,Developers|CDT_Admin,0,,Lansdale,PA,19446.0,,,,0,0,,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025555555555555557,3.0297222222222224,0.4558333333333333,0.0016666666666666668,0.0011111111111111111,0.0011111111111111111,0.001388888888888889,0.0008333333333333334,0.3416666666666667,0.18,0.0025,0.0008333333333333334,0.0008333333333333334,0.8222222222222222,11,0,0,0,0,0,0,9,9,0,0,0,0,6,0,0,0,0,0,0,1,2,0,0,0,0,0.5,0.0,4.865277777777778,0,0,04:21:00
220,321,2034-07-30 20:37:00,2033-02-24 21:34:00,76.57472222222222,1,0,0.0,131,46.44,Invited Via Email,Developers|CDT_Admin,0,5.0,Romansville,PA,19320.0,Electronics and Instrumentation Engineering,Engineering,Non-IT,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.13666666666666666,0.8341666666666666,0.7286111111111111,4.448333333333333,3.694166666666667,1.0133333333333334,0.49027777777777776,7.6691666666666665,1.8247222222222221,0.5472222222222223,1.2038888888888888,0.3502777777777778,1.0538888888888889,5.310277777777777,12,13,11,14,9,11,14,13,13,13,13,17,24,11,8,4,4,6,4,22,9,4,11,6,8,6,131.0,1.0,29.305,1,0,21:34:00
221,322,2034-08-19 22:15:00,2033-03-14 14:47:00,104.8236111111111,1,0,0.0,131,49.844722222222224,Invited Via Email,Developers|CDT_Admin,0,5.0,Union City,NJ,7087.0,Business and Administration,Business and Administration,Non-IT,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.0225,0.2,1.0455555555555556,0.5577777777777778,2.807777777777778,3.2125,1.3875,1.3958333333333333,7.844166666666666,0.09111111111111111,3.5172222222222222,3.2083333333333335,15.865833333333333,13.81611111111111,13,15,10,14,11,20,14,25,13,14,38,20,32,4,16,3,46,52,23,33,55,2,70,40,31,61,131.0,1.0,54.97222222222222,1,0,14:47:00
222,323,2034-09-08 23:53:00,2033-04-01 08:00:00,77.75444444444445,1,0,0.0,131,39.92944444444444,Invited Via Email,Developers|CDT_Admin,0,4.0,Galloway,OH,43119.0,Human Resource Management and Communications,Business and Administration,Non-IT,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.051666666666666666,1.2208333333333334,0.325,3.4644444444444447,0.7677777777777778,1.1744444444444444,0.43,16.50722222222222,0.7347222222222223,0.5441666666666667,11.702777777777778,0.1836111111111111,0.3425,0.365,10,10,11,12,10,11,12,11,10,11,12,19,24,33,8,95,19,44,15,20,15,7,43,8,19,6,131.0,1.0,37.814166666666665,1,0,08:00:00
223,324,2034-09-29 01:31:00,2033-04-19 01:13:00,3.775,1,0,0.0,131,0.10972222222222222,Invited Via Email,Developers|CDT_Admin,0,5.0,Thorndale,PA,19372.0,Java Developer,Software Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.18222222222222223,0.3411111111111111,0.28444444444444444,0.41444444444444445,0.3688888888888889,0.21138888888888888,0.20472222222222222,0.36777777777777776,0.4061111111111111,0.16916666666666666,0.06472222222222222,0.18666666666666668,0.15138888888888888,0.28583333333333333,11,11,11,15,10,10,15,12,11,13,13,20,25,6,5,5,5,4,4,4,5,4,4,4,4,4,131.0,1.0,3.638888888888889,1,0,01:13:00
