,cand_id,q1-score,q2-score,q3-score,q4-score,q5-score,q6-score,q7-score,q8-score,q9-score,q10-score,q11-score,q12-score,q13-score,q14-score,score,max_score,inv_id,inv_at,attempt_end,attempt_start,attempt_id,attempt_time,attempt_ct,window_exit_ct,out_of_window_seconds,network_disconnect_seconds,invite_method,team,copy_paste_ct,product_rating,tag_score_mysql,tag_score_sql,tag_scoresql_case_statement,tag_score_sql_joins,tag_score_sql_aggregate_functions,tag_score_sql_subquery,section_score_create_scripts_&_insert_statements,section_score:_data_query_language_(dql),q1-time_taken,q2-time_taken,q3-time_taken,q4-time_taken,q5-time_taken,q6-time_taken,q7-time_taken,q8-time_taken,q9-time_taken,q10-time_taken,q11-time_taken,q12-time_taken,q13-time_taken,q14-time_taken,q2-loc,q3-loc,q4-loc,q5-loc,q6-loc,q7-loc,q8-loc,q9-loc,q10-loc,q11-loc,q12-loc,q13-loc,q14-loc,q2-compile_and_test_ct,q3-compile_and_test_ct,q4-compile_and_test_ct,q5-compile_and_test_ct,q6-compile_and_test_ct,q7-compile_and_test_ct,q8-compile_and_test_ct,q9-compile_and_test_ct,q10-compile_and_test_ct,q11-compile_and_test_ct,q12-compile_and_test_ct,q13-compile_and_test_ct,q14-compile_and_test_ct,q2-lang,q3-lang,q4-lang,q5-lang,q6-lang,q7-lang,q8-lang,q9-lang,q10-lang,q11-lang,q12-lang,q13-lang,q14-lang,q2-plagiarism,q3-plagiarism,q4-plagiarism,q5-plagiarism,q6-plagiarism,q7-plagiarism,q8-plagiarism,q9-plagiarism,q10-plagiarism,q11-plagiarism,q12-plagiarism,q13-plagiarism,q14-plagiarism,q2-plagiarism_pct,q3-plagiarism_pct,q4-plagiarism_pct,q5-plagiarism_pct,q6-plagiarism_pct,q7-plagiarism_pct,q8-plagiarism_pct,q9-plagiarism_pct,q10-plagiarism_pct,q11-plagiarism_pct,q12-plagiarism_pct,q13-plagiarism_pct,q14-plagiarism_pct,q2-testcase_passed,q3-testcase_passed,q4-testcase_passed,q5-testcase_passed,q6-testcase_passed,q7-testcase_passed,q8-testcase_passed,q9-testcase_passed,q10-testcase_passed,q11-testcase_passed,q12-testcase_passed,q13-testcase_passed,q14-testcase_passed,q2-testcase_time,q3-testcase_time,q4-testcase_time,q5-testcase_time,q6-testcase_time,q7-testcase_time,q8-testcase_time,q9-testcase_time,q10-testcase_time,q11-testcase_time,q12-testcase_time,q13-testcase_time,q14-testcase_time,candidate_city,candidate_major,city,state,zip,latitude,longitude,clean_major,clean_major_class,score_pct,pass
147,516,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66953568,2025-10-20 20:07:00,2045-04-17 03:07:00,2042-08-11 18:49:00,73386234,97041,1,8,9150,37535,Invited Via Email,Admissions,14,1.0,121.0,60,10,120,60,40,1.0,130.0,395.0,3158,2395,2879,1127,1587,7875,3757,1096,1230,492,10417,2802,12193,9,11,17,12,12,20,12,11,13,11,10,19,20,8,8,16,6,8,6,9,7,8,9,16,7,17,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02752,0.014392,0.067123,0.033889,0.032926,0.141502,0.585309,0.0232,0.021165,0.139539,0.217954,0.042238,0.045039,Hudson,CS,Hudson,MA,1749.0,42.2359,-71.5101,Computer Science,IT-Dev,1.0,1
148,515,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66953566,2025-09-28 21:44:00,2045-03-28 01:29:00,2042-07-25 01:36:00,73386646,85305,1,5,51518,52170,Invited Via Email,Admissions,0,,121.0,60,10,120,60,40,1.0,130.0,491.0,991,672,556,3387,1207,1621,2923,855,2270,1220,492,10168,5589,11,12,10,14,10,11,13,12,11,12,13,19,25,14,10,8,30,11,6,17,12,9,12,4,36,21,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.093589,0.031528,0.027649,0.016216,0.130029,0.031849,0.083368,0.050845,0.033597,0.035468,0.039384,0.021516,0.065001,Minneapolis,Full StacK Web Development,Minneapolis,MN,55401.0,44.9842,-93.2663,Software Development,IT-Dev,1.0,1
149,514,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66953564,2025-09-06 23:21:00,2045-03-07 23:51:00,2042-07-07 08:23:00,73387452,50634,1,39,19056,3020,Invited Via Email,Admissions,43,5.0,121.0,60,10,120,60,40,1.0,130.0,2369.0,3556,964,5097,4335,3330,3059,4462,2979,435,9762,1329,648,5234,6,6,8,14,4,8,9,8,6,9,8,16,36,6,2,9,4,8,3,3,4,2,6,4,2,12,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011523,0.244807,0.434858,1.352123,0.060236,0.122513,0.032535,0.169025,0.016296,0.025515,0.028997,0.042627,0.042092,North gragton,Fullstack Developer,North Grafton,MA,1536.0,42.0879,-71.9538,Software Development,IT-Dev,1.0,1
150,513,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66953562,2025-08-16 00:58:00,2045-02-15 22:13:00,2042-06-19 15:10:00,73386258,51761,1,201,20443,18951,Invited Via Email,Admissions,5,,121.0,60,10,120,60,40,1.0,130.0,257.0,6371,1004,3246,4489,1315,3481,3001,1891,805,3107,610,1250,661,12,14,14,17,11,12,14,13,12,14,14,23,28,29,12,48,20,11,23,11,11,7,34,7,25,11,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.029487,0.140469,0.030278,0.027876,0.06919,0.034735,0.032769,0.031152,0.143387,0.112923,0.063055,0.087656,0.03834,Revere,Computer Science,Revere,MA,2151.0,42.4264,-70.9907,Computer Science,IT-Dev,1.0,1
151,511,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66953558,2025-07-25 02:35:00,2045-01-06 18:57:00,2042-05-15 04:44:00,73387254,45432,1,21,3317,264,Invited Via Email,Admissions,41,4.0,121.0,60,10,120,60,40,1.0,130.0,355.0,10627,1312,1847,1416,3736,2073,2600,4615,976,5900,1570,3106,4297,5,6,4,6,4,5,8,6,5,6,7,15,19,7,6,9,5,30,6,7,16,13,31,10,5,7,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.100342,0.032275,0.051443,0.085376,0.243163,0.065475,0.100692,0.031614,0.287047,0.059247,0.037066,0.041358,0.038784,Eagan,Software Development,Eagan,MN,55122.0,44.8049,-93.201,Software Development,IT-Dev,1.0,1
152,510,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66953556,2025-07-03 04:12:00,2044-12-17 17:19:00,2042-04-27 11:31:00,73387148,112327,1,171,86903,49550,Invited Via Email,Admissions,52,1.0,121.0,60,10,120,60,40,1.0,130.0,266.0,674,682,2179,1261,1092,3680,3546,1420,1361,2300,622,38706,4914,9,10,9,11,8,11,14,13,11,12,14,15,25,4,5,13,7,16,55,29,23,19,36,6,54,51,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.081452,0.033219,0.035152,0.45465,0.011976,0.029812,0.032296,0.110898,0.033915,0.363184,0.473695,0.104801,0.137494,Minneapolis,Computer Science,Minneapolis,MN,55401.0,44.9842,-93.2663,Computer Science,IT-Dev,1.0,1
153,507,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66953550,2025-06-11 05:49:00,2044-10-18 12:25:00,2042-03-05 07:52:00,73386552,181489,1,6,90216,444,Invited Via Email,Admissions,30,2.0,121.0,60,10,120,60,40,1.0,130.0,403.0,1607,241,571,443,3160,14336,150696,451,276,3746,503,1190,474,10,10,11,12,9,10,10,11,10,11,11,17,24,5,2,2,2,7,4,7,3,2,5,2,6,2,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030573,0.031636,0.037572,0.032616,0.061552,0.379816,0.125827,0.033057,0.035017,0.100544,0.034422,0.062166,0.033929,Tewksbury,computer science,Tewksbury,MA,1876.0,42.5323,-71.2036,Computer Science,IT-Dev,1.0,1
154,506,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66953548,2022-06-10 14:39:00,2044-09-28 10:47:00,2042-02-15 14:39:00,73387710,180295,1,26,129229,931,Invited Via Email,Admissions,29,1.0,121.0,60,10,120,60,40,1.0,130.0,278.0,4825,538,63,23,10019,2903,21598,1059,36883,92894,555,1291,5965,8,10,12,13,10,12,15,12,11,11,11,19,23,33,2,2,2,2,10,4,4,3,7,2,3,14,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028933,0.031032,0.029647,0.033965,0.14558,0.032378,0.034168,0.029659,0.091703,0.103657,0.479954,0.038291,0.036708,Tewksbury,Full Stack Java,Tewksbury,MA,1876.0,42.5323,-71.2036,Software Development,IT-Dev,1.0,1
155,504,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66853458,2031-01-10 23:28:00,2044-08-19 07:31:00,2042-01-11 04:13:00,72957860,109392,1,59,17083,52905,Invited Via Email,Admissions,2,3.0,121.0,60,10,120,60,40,1.0,130.0,77.0,1204,1360,677,554,2288,3533,2245,910,932,7963,8022,22098,1939,10,10,12,18,9,12,17,11,10,11,17,26,32,11,6,9,5,11,21,11,5,12,12,14,47,13,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015924,0.101366,0.040645,0.41163,0.045627,0.10218,0.311979,0.079208,0.0691,0.096868,0.042918,0.298098,0.031485,Dallas,Earth and Environmental Sciences,Dallas,TX,75201.0,32.7876,-96.7994,Earth and Environmental Sciences,Non-IT,1.0,1
156,503,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66853454,2030-12-20 01:05:00,2044-07-30 05:53:00,2041-12-24 11:00:00,73032480,179933,1,7,65154,42720,Invited Via Email,Admissions,0,3.0,121.0,60,10,120,60,40,1.0,130.0,449.0,16499,1672,1906,585,2454,2886,5984,13608,40749,14864,7120,23327,2600,19,19,18,25,22,19,29,27,20,23,31,39,51,36,10,6,7,8,15,10,23,46,29,28,55,13,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.072571,0.098748,0.084578,0.065244,0.088959,0.184265,0.238307,0.036017,0.052149,0.122376,0.121191,0.029944,0.132121,Decatur,Java Full Stack Developer,Decatur,GA,30030.0,33.7719,-84.2945,Software Development,IT-Dev,1.0,1
157,502,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66853452,2030-11-28 02:42:00,2044-07-10 04:15:00,2041-12-06 17:47:00,72957736,337026,1,119,176804,146010,Invited Via Email,Admissions,7,5.0,121.0,60,10,120,60,40,1.0,130.0,3600.0,8911,34206,8363,9886,47681,1343,10900,1814,3976,1414,34404,21993,2354,22,21,21,30,17,17,31,27,24,23,32,42,40,47,18,27,30,24,14,25,15,15,13,24,46,16,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.130977,0.125993,0.082674,0.032103,0.102408,0.032817,0.113417,0.119846,0.362828,0.134534,0.084594,0.120387,0.123746,Atlanta,Java Developer,Atlanta,GA,30303.0,33.7538,-84.3914,Software Development,IT-Dev,1.0,1
158,500,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66853448,2030-11-06 04:19:00,2044-05-31 00:59:00,2041-11-01 07:21:00,73032436,198539,1,215,134242,94518,Invited Via Email,Admissions,124,5.0,121.0,60,10,120,60,40,1.0,130.0,904.0,10245,1770,4567,3769,7898,3459,20444,3205,2713,9586,4755,17981,8794,19,19,15,23,21,21,25,22,18,17,29,38,36,36,12,18,16,38,14,113,13,16,14,16,15,30,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018125,0.027771,0.01227,0.026908,0.019424,0.097365,0.101395,0.132024,0.03385,0.128157,0.560986,0.092729,0.042438,Queens,Java,Queens,NY,11432.0,40.7165,-73.7949,Software Development,IT-Dev,1.0,1
159,498,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66853444,2030-10-15 05:56:00,2044-04-20 21:43:00,2041-09-26 20:55:00,72958116,249035,1,112,146026,167712,Invited Via Email,Admissions,17,5.0,121.0,60,10,120,60,40,1.0,130.0,533.0,5255,3207,10315,10805,5137,3152,2828,3199,2142,9168,10113,11197,3967,6,4,5,6,6,5,431,9,6,5,12,3,25,5,7,14,16,12,19,9,22,3,11,42,53,20,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.433584,0.102836,0.088182,0.086201,0.112042,0.039898,0.022992,0.039972,0.019585,0.031586,0.117204,0.026738,0.143259,Marietta,Master Of Computer Application,Marietta,GA,30060.0,33.9229,-84.5741,Master of Computer Application,IT-Dev,1.0,1
160,496,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66853440,2030-09-23 07:33:00,2044-03-11 18:27:00,2041-08-22 10:29:00,73032468,252558,1,141,143390,167973,Invited Via Email,Admissions,41,2.0,121.0,60,10,120,60,40,1.0,130.0,1009.0,8566,12916,8658,14448,4507,2306,2550,13869,3425,3621,1451,2060,2969,11,11,12,12,10,11,13,57,22,10,11,124,25,5,10,25,40,5,2,4,7,3,17,5,11,8,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.349272,0.12744,0.017593,0.022055,0.102587,0.223231,0.031033,0.088312,0.161137,0.027718,0.036887,0.023364,0.194924,Newark,Remote Full Stack Java Developer,Newark,NJ,7102.0,40.7348,-74.1649,Software Development,IT-Dev,1.0,1
161,494,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66853436,2030-09-01 09:10:00,2044-01-31 15:11:00,2041-07-18 00:03:00,72958822,102910,1,90,75056,47542,Invited Via Email,Admissions,0,5.0,121.0,60,10,120,60,40,1.0,130.0,809.0,2153,2123,2064,6631,6038,17850,5460,2337,733,971,626,3093,859,18,14,14,17,18,21,24,25,26,20,23,45,37,9,6,10,38,9,5,5,10,4,6,2,8,7,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.065487,0.034455,0.012442,0.040233,0.585178,0.01283,0.021818,0.076741,0.018584,0.034766,0.105842,0.081033,0.081577,Alpharetta,Computer Science,Alpharetta,GA,30004.0,34.1352,-84.3146,Computer Science,IT-Dev,1.0,1
162,493,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66853434,2030-08-10 10:47:00,2044-01-11 13:33:00,2041-06-30 06:50:00,72957952,125991,1,128,86223,44139,Invited Via Email,Admissions,5,5.0,121.0,60,10,120,60,40,1.0,130.0,4194.0,7899,2074,23493,21332,1060,669,6489,2301,1661,2579,1808,3625,711,19,18,16,24,14,16,27,23,18,18,25,53,34,16,13,18,10,6,5,32,14,6,13,4,5,7,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.074378,0.076102,0.042545,0.191306,0.016413,0.028726,0.028818,0.021679,0.058627,0.048762,0.02935,0.031832,0.028552,Frisco,Java Full Stack Developer,Frisco,TX,75034.0,33.128,-96.8119,Software Development,IT-Dev,1.0,1
163,490,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66853424,2030-07-19 12:24:00,2043-11-12 08:39:00,2041-05-08 03:11:00,72958064,170553,1,57,54679,92407,Invited Via Email,Admissions,17,1.0,121.0,60,10,120,60,40,1.0,130.0,72.0,2853,786,585,486,10818,627,11552,2879,40296,1101,1105,3296,1518,7,8,8,8,8,8,9,8,8,8,8,14,22,7,6,6,7,14,7,15,13,8,4,10,6,5,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09315,0.149083,0.127666,0.175815,0.079182,0.02896,0.09228,0.04946,0.287087,0.038741,0.166135,0.082633,0.048652,Dallas,Computer Science,Dallas,TX,75201.0,32.7876,-96.7994,Computer Science,IT-Dev,1.0,1
164,489,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66853422,2030-06-27 14:01:00,2043-10-23 07:01:00,2041-04-20 09:58:00,73032472,193659,1,372,89758,84209,Invited Via Email,Admissions,67,3.0,121.0,60,10,120,60,40,1.0,130.0,4158.0,2843,4595,7583,5129,8673,17283,6389,4901,786,10385,4468,18214,13808,8,11,12,22,12,10,22,16,14,25,16,27,30,19,11,30,15,27,28,10,11,7,16,7,50,21,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018683,0.078586,0.030947,0.031453,0.032225,0.030667,0.090982,0.031141,0.03612,0.015994,0.11391,0.096051,0.015155,Jersey city,Developer,Jersey City,NJ,7302.0,40.7209,-74.0361,Software Development,IT-Dev,1.0,1
165,487,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66853418,2030-06-05 15:38:00,2043-09-13 03:45:00,2041-03-15 23:32:00,73032384,21339,1,82,7887,2239,Invited Via Email,Admissions,8,5.0,121.0,60,10,120,60,40,1.0,130.0,312.0,1453,611,738,1746,3749,1079,1396,860,729,1161,678,1391,1401,16,16,16,19,11,15,22,18,16,16,20,34,30,9,7,7,6,6,8,4,5,2,4,2,2,3,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.416999,0.227585,0.065027,0.046916,0.048218,0.082049,0.153532,0.145056,0.123428,0.064246,0.062755,0.13662,0.05894,Irving,Computer Applications,Irving,TX,75038.0,32.8743,-96.9998,Computer Applications,IT-Dev,1.0,1
166,484,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66853410,2030-05-14 17:15:00,2043-07-14 22:51:00,2041-01-21 19:53:00,72958972,168242,1,221,137542,91594,Invited Via Email,Admissions,11,4.0,121.0,60,10,120,60,40,1.0,130.0,354.0,3392,3591,7692,3890,5865,27509,4722,3067,1796,1277,1871,8568,2506,14,15,14,17,14,14,20,19,14,16,20,30,31,13,20,23,20,31,24,21,20,17,12,10,14,9,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12745,0.100449,0.388211,0.120946,0.020659,0.07948,0.061652,0.045137,0.134566,0.019973,0.081494,0.10458,0.155717,Dallas,Computer science,Dallas,TX,75201.0,32.7876,-96.7994,Computer Science,IT-Dev,1.0,1
167,483,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66853408,2030-04-22 18:52:00,2043-06-24 21:13:00,2041-01-04 02:40:00,73032420,159843,1,152,127413,79218,Invited Via Email,Admissions,10,,121.0,60,10,120,60,40,1.0,130.0,312.0,3599,823,904,4854,2825,7005,6745,1350,2273,3289,14586,5479,26132,14,14,10,17,12,13,19,17,14,13,18,24,32,13,11,8,9,7,8,21,3,6,17,30,7,6,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.301205,0.042482,0.024068,0.130499,0.101213,0.188372,0.19489,0.038269,0.067414,0.028013,0.051702,0.114379,0.09398,Alpharetta,Molecular Biology,Alpharetta,GA,30004.0,34.1352,-84.3146,Molecular Biology,Non-IT,1.0,1
168,482,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66853406,2030-03-31 20:29:00,2043-06-04 19:35:00,2040-12-17 09:27:00,73032668,280243,1,57,228465,204651,Invited Via Email,Admissions,0,1.0,121.0,60,10,120,60,40,1.0,130.0,10069.0,5950,2570,2956,3258,6756,6139,4834,2228,2489,5532,3289,9297,8875,10,15,15,13,14,11,14,12,10,11,13,24,25,8,4,5,4,10,7,9,8,5,4,7,16,7,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.117072,0.022361,0.016142,0.078701,0.012576,0.099529,0.070035,0.094515,0.033203,0.128848,0.042336,0.024603,0.033722,Newark,Full Stack,Newark,NJ,7102.0,40.7348,-74.1649,Software Development,IT-Dev,1.0,1
169,481,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,66853404,2030-03-09 22:06:00,2043-05-15 17:57:00,2040-11-29 16:14:00,73032544,285460,1,108,215583,158937,Invited Via Email,Admissions,0,2.0,121.0,60,10,120,60,40,1.0,130.0,1829.0,18788,2377,13362,2916,10106,2775,5902,6711,2077,9704,3609,25139,19876,10,10,10,11,9,9,11,10,9,12,10,17,24,20,12,20,10,28,10,10,8,5,19,14,15,15,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.039566,0.109431,0.2874,0.07707,0.322578,0.015686,0.415154,0.129583,0.035096,0.015223,0.027841,0.085326,0.130922,Newark,computer science,Newark,NJ,7102.0,40.7348,-74.1649,Computer Science,IT-Dev,1.0,1
170,479,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,59571042,2030-02-15 23:43:00,2043-04-25 16:19:00,2040-11-11 23:01:00,67603648,193905,1,17,57920,150121,Invited Via Email,Admissions,0,2.0,121.0,60,10,120,60,40,1.0,130.0,158.0,12987,6644,1894,6744,1663,353,747,3300,191,440,3897,1418,3239,5,5,4,6,4,5,7,6,5,6,6,6,19,11,6,4,10,4,3,2,7,2,3,13,6,14,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.089938,0.145302,0.612603,0.056999,0.043037,0.019076,0.036759,0.108803,0.045369,0.041155,0.018993,0.070667,0.162587,aliquippa,comp sci,Aliquippa,PA,15001.0,40.5636,-80.2201,Computer Science,IT-Dev,1.0,1
171,477,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,131.0,131,59571038,2030-01-25 01:20:00,2043-03-16 13:03:00,2040-10-07 12:35:00,67603440,189908,1,27,149924,142425,Invited Via Email,Admissions,0,,121.0,60,10,120,60,40,1.0,130.0,316.0,1260,1277,6618,491,5048,673,13196,3151,1194,237,1166,7354,5411,6,7,6,6,5,8,9,10,8,6,6,6,24,6,6,8,2,9,2,2,10,7,3,4,4,27,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.043853,0.057885,0.092676,0.0376,0.099386,0.300733,0.023012,0.024629,0.049371,0.048691,0.104595,0.086238,0.016712,Johnstown,Infrastructure Support Engineer,Johnstown,PA,15901.0,40.3288,-78.917,Infrastructure Support Engineer,IT-NonDev,1.0,1
